1,北海道,丸瀬布,紋別郡遠軽町丸瀬布中町,44.006354,143.335817,まるせっぷ,JR石北本線
1,北海道,南弟子屈,川上郡弟子屈町字熊牛原野,43.428656,144.514729,みなみてしかが,JR釧網本線
1,北海道,女満別,網走郡大空町女満別本通１丁目,43.915886,144.170665,めまんべつ,JR石北本線
1,北海道,妹背牛,雨竜郡妹背牛町字妹背牛,43.690841,141.966591,もせうし,JR函館本線
1,北海道,留辺蘂,北見市留辺蘂町東町,43.785534,143.621394,るべしべ,JR石北本線
1,北海道,稚内,稚内市中央３丁目,45.416995,141.676999,わっかない,JR宗谷本線
1,北海道,和寒,上川郡和寒町北町,44.026932,142.415309,わっさむ,JR宗谷本線
2,青森県,追良瀬,西津軽郡深浦町大字追良瀬,40.686114,139.970298,おいらせ,JR五能線
2,青森県,風合瀬,西津軽郡深浦町大字風合瀬,40.731826,139.99432,かそせ,JR五能線
2,青森県,木造,つがる市木造房松,40.802482,140.387775,きづくり,JR五能線
2,青森県,驫木,西津軽郡深浦町大字驫木,40.707218,139.982954,とどろき,JR五能線
2,青森県,撫牛子,弘前市大字撫牛子,40.621298,140.497616,ないじょうし,JR奥羽本線
2,青森県,深郷田,北津軽郡中泊町深郷田字甘木７-３,40.951203,140.441043,ふこうだ,津軽鉄道線
2,青森県,艫作,西津軽郡深浦町大字舮作,40.608534,139.864856,へなし,JR五能線
2,青森県,三厩,東津軽郡外ヶ浜町三厩東町,41.185404,140.444482,みんまや,JR津軽線
2,青森県,千畳敷,西津軽郡深浦町大字北金ケ沢,40.767769,140.054832,せんじょうじき,JR五能線
2,青森県,陸奥鶴田,北津軽郡鶴田町大字鶴田,40.757544,140.435276,むつつるだ,JR五能線
3,岩手県,猊鼻渓,一関市東山町長坂,38.988939,141.25327,げいびけい,JR大船渡線
3,岩手県,摺沢,一関市大東町摺沢,38.99593,141.32146,すりさわ,JR大船渡線
3,岩手県,磯鶏,宮古市大字磯鶏,39.629883,141.960984,そけい,JR山田線
3,岩手県,吉里吉里,上閉伊郡大槌町吉里吉里,39.36957,141.938648,きりきり,三陸鉄道リアス線
3,岩手県,小鳥谷,二戸郡一戸町大字小鳥谷字中屋敷１番地,40.171061,141.307735,こずや,ＩＧＲいわて銀河鉄道線
3,岩手県,千厩,一関市千厩町千厩,38.924873,141.34563,せんまや,ＪＲ大船渡線
4,宮城県,愛子,仙台市青葉区上愛子上町,38.272661,140.761517,あやし,JR仙山線
4,宮城県,逢隈,亘理郡亘理町逢隈下郡字椿山,38.067584,140.854669,おおくま,JR常磐線
4,宮城県,川渡温泉,大崎市鳴子温泉字田中,38.736834,140.779317,かわたびおんせん,JR陸羽東線
4,宮城県,曽波神,石巻市鹿又,38.465993,141.287848,そばのかみ,JR石巻線
4,宮城県,野蒜,東松島市野蒜,38.3790003,141.1570349,のびる,JR仙石線
4,宮城県,渡波,石巻市渡波町１丁目,38.420051,141.365123,わたのは,JR石巻線
4,宮城県,小牛田,遠田郡美里町藤ケ崎,38.541111,141.064355,こごた,JR東北本線
4,宮城県,越河,白石市越河五賀字海道下,37.933616,140.604572,こすごう,JR東北本線
5,秋田県,後三年,仙北郡美郷町飯詰,39.364891,140.538397,ごさんねん,JR奥羽本線
5,秋田県,鑓見内,大仙市鑓見内,39.519323,140.527744,やりみない,JR田沢湖線
5,秋田県,醍醐,横手市平鹿町醍醐,39.248716,140.53853,だいご,JR奥羽本線
6,山形県,左沢,西村山郡大江町左沢,38.382223,140.208132,あてらざわ,JR左沢線
6,山形県,余目,東田川郡庄内町沢田,38.844321,139.911348,あまるめ,JR羽越本線，JR陸羽西線
6,山形県,五十川,鶴岡市五十川,38.670658,139.616182,いらがわ,JR羽越本線
6,山形県,寒河江,寒河江市本町１丁目,38.372548,140.274487,さがえ,JR左沢線
6,山形県,高擶,天童市大字高擶,38.330726,140.358832,たかたま,JR奥羽本線
6,山形県,及位,最上郡真室川町大字及位,38.992983,140.361164,のぞき,JR奥羽本線
6,山形県,南寒河江,寒河江市字島,38.356033,140.27767,みなみさがえ,JR左沢線
6,山形県,遊佐,飽海郡遊佐町大字遊佐町,39.015943,139.905161,ゆざ,JR羽越本線
6,山形県,置賜,米沢市大字浅川,37.954093,140.142496,おいたま,JR羽越本線
7,福島県,会津坂下,河沼郡会津坂下町字五反田,37.556695,139.821509,あいづばんげ,JR只見線
7,福島県,笈川,河沼郡湯川村字松川,37.579117,139.895318,おいかわ,JR磐越西線
7,福島県,翁島,耶麻郡猪苗代町大字磐根中,37.552837,140.054079,おきなしま,JR磐越西線
7,福島県,上戸,耶麻郡猪苗代町大字山潟字江愛山,37.487848,140.163538,じょうこ,JR磐越西線
7,福島県,勿来,いわき市勿来町関田寺下,36.883883,140.786506,なこそ,JR常磐線
7,福島県,七日町,会津若松市七日町,37.50121,139.918958,なぬかまち,JR只見線
7,福島県,日立木,相馬市赤木字上原田,37.756081,140.934642,にったき,JR常磐線
7,福島県,舞木,郡山市舞木町字平,37.416716,140.435074,もうぎ,JR磐越東線
8,茨城県,潮来,潮来市あやめ１丁目,35.936904,140.549473,いたこ,JR鹿島線
8,茨城県,大甕,日立市大みか町２,36.513052,140.619362,おおみか,JR常磐線
8,茨城県,新鉾田,鉾田市新鉾田,36.152697,140.520408,しんほこた,鹿島臨海鉄道大洗鹿島線
8,茨城県,騰波ノ江,下妻市若柳甲５３３-７,36.223232,139.976274,とばのえ,関東鉄道常総線
8,茨城県,涸沼,鉾田市下太田,36.266054,140.527356,ひぬま,鹿島臨海鉄道大洗鹿島線
8,茨城県,水海道,常総市水海道宝町２８６１-２,36.017828,139.99137,みつかいどう,関東鉄道常総線
9,栃木県,県,足利市県町,36.290615,139.472336,あがた,東武伊勢崎線
9,栃木県,楡木,鹿沼市楡木町,36.507497,139.745164,にれぎ,東武日光線
9,栃木県,壬生,下都賀郡壬生町駅東町３-１,36.422472,139.80496,みぶ,東武宇都宮線
10,群馬県,祖母島,渋川市祖母島,36.540729,138.957042,うばしま,JR吾妻線
10,群馬県,神戸,みどり市東町神戸,36.537467,139.35653,ごうど,わたらせ渓谷鐵道わたらせ渓谷線
10,群馬県,沢入,みどり市東町沢入,36.58064,139.396314,そうり,わたらせ渓谷鐵道わたらせ渓谷線
10,群馬県,南蛇井,富岡市南蛇井４９６-２,36.23826,138.813838,なんじゃい,上信電鉄上信線
10,群馬県,湯檜曽,利根郡みなかみ町湯桧曽,36.802683,138.986209,ゆびそ,JR上越線
11,埼玉県,越生,入間郡越生町字越生,35.962559,139.299437,おごせ,JR八高線，東武越生線
11,埼玉県,男衾,大里郡寄居町大字富田１７９２-１,36.107415,139.234442,おぶすま,東武東上線
11,埼玉県,加須,加須市中央１丁目,36.122992,139.595584,かぞ,東武伊勢崎線
11,埼玉県,高麗川,日高市原宿,35.896328,139.33809,こまがわ,JR八高線，JR川越線
11,埼玉県,今羽,さいたま市北区吉野町１-２５-１,35.949941,139.619443,こんば,埼玉新都市交通伊奈線
11,埼玉県,指扇,さいたま市西区宝来,35.917023,139.564951,さしおうぎ,JR川越線
11,埼玉県,蕨,蕨市中央１丁目,35.827959,139.690357,わらび,JR京浜東北線
12,千葉県,我孫子,我孫子市本町２丁目,35.87279,140.010466,あびこ,JR常磐線，JR成田線，JR常磐線各駅停車
12,千葉県,海士有木,市原市海士有木１８１３,35.481729,140.124264,あまありき,小湊鐵道，小湊鉄道
12,千葉県,飯給,市原市飯給９４３-３,35.320512,140.142358,いたぶ,小湊鐵道，小湊鉄道
12,千葉県,巌根,木更津市岩根３丁目,35.414285,139.933229,いわね,JR内房線
12,千葉県,小櫃,君津市末吉,35.328252,140.059794,おびつ,JR久留里線
12,千葉県,笠上黒生,銚子市笠上町６０１５,35.728427,140.856893,かさがみくろはえ,銚子電鉄
12,千葉県,木下,印西市木下,35.838817,140.147954,きおろし,JR成田線
12,千葉県,求名,東金市求名,35.579947,140.39626,ぐみょう,JR東金線
12,千葉県,作草部,千葉市稲毛区作草部２-１-１９,35.625806,140.115314,さくさべ,千葉モノレール2号線
12,千葉県,酒々井,印旛郡酒々井町酒々井,35.731737,140.275271,しすい,JR成田線
12,千葉県,東浪見,長生郡一宮町東浪見,35.34669,140.376706,とらみ,JR外房線
12,千葉県,行川アイランド,勝浦市浜行川,35.11832,140.226962,なめがわあいらんど,JR外房線
12,千葉県,飯山満,船橋市飯山満町３-１０５３-５,35.71407,140.0223,はさま,東葉高速線
12,千葉県,上総興津,勝浦市興津,35.137146,140.250487,かずさおきつ,JR外房線
12,千葉県,下総神崎,香取郡神崎町郡,35.8948,140.410657,しもうさこうざき,JR成田線
12,千葉県,土気,千葉市緑区土気町,35.530866,140.269783,とけ,JR外房線
12,千葉県,誉田,千葉市緑区誉田町２丁目,35.546996,140.213748,ほんだ,JR外房線
12,千葉県,馬来田,木更津市真里,35.36681,140.058485,まくた,JR久留里線
13,東京都,軍畑,青梅市沢井１丁目,35.807382,139.207431,いくさばた,JR青梅線
13,東京都,御徒町,東京都台東区上野五丁目27,35.707282,139.774727,おかちまち,JR山手線，JR京浜東北線
13,東京都,九品仏,世田谷区奥沢７-２０-１,35.60538,139.660992,くほんぶつ,東急大井町線
13,東京都,東雲,上川郡上川町東雲,43.843693,142.716544,しののめ,りんかい線
13,東京都,新馬場,品川区北品川２-１８-１,35.61762,139.741366,しんばんば,京急本線
13,東京都,雑色,大田区仲六郷２-４２-１,35.549725,139.715005,ぞうしき,京急本線
13,東京都,等々力,世田谷区等々力３-１-１,35.608369,139.647938,とどろき,東急大井町線
13,東京都,飛田給,調布市飛田給１-４２-１１,35.660121,139.523666,とびたきゅう,京王線
13,東京都,馬喰町,中央区日本橋馬喰町１丁目,35.693365,139.78238,ばくろちょう,JR総武線快速，JR総武本線
13,東京都,福生,福生市本町,35.742456,139.327763,ふっさ,JR青梅線
13,東京都,百草園,日野市百草２０９,35.657362,139.431285,もぐさえん,京王線
13,東京都,福生,福生市本町,35.742456,139.327763,ふっさ,JR青梅線
14,神奈川県,追浜,横須賀市追浜町３-３,35.315461,139.624905,おっぱま,京急本線
14,神奈川県,栢山,小田原市栢山,35.310679,139.14258,かやま,小田急小田原線
14,神奈川県,鵠沼,藤沢市鵠沼松が岡１-１-１,35.321447,139.482637,くげぬま,江ノ電
14,神奈川県,国府津,小田原市国府津４丁目,35.280832,139.212932,こうづ,JR東海道線，JR御殿場線
14,神奈川県,強羅,足柄下郡箱根町強羅１３００-３２９,35.25085,139.048162,ごうら,箱根登山鉄道
14,神奈川県,反町,横浜市神奈川区反町１-１,35.47474,139.625337,たんまち,東急東横線
14,神奈川県,原当麻,相模原市南区当麻1288-1,35.528978,139.375355,はらたいま,JR相模線
14,神奈川県,蒔田,横浜市南区宮元町３-４６,35.429935,139.610123,まいた,横浜市営地下鉄グリーンライン，横浜市営地下鉄ブルーライン
14,神奈川県,稲田堤,川崎市多摩区菅稲田堤１丁目,35.633701,139.535173,いなだつつみ,JR南武線
14,神奈川県,尻手,川崎市幸区南幸町３丁目,35.530939,139.684233,しって,JR南武線
14,神奈川県,真鶴,足柄下郡真鶴町真鶴,35.156837,139.132148,まなづる,JR東海道本線
15,新潟県,粟生津,燕市下粟生津,37.653988,138.873484,あおうづ,JR越後線
15,新潟県,勝木,村上市勝木,38.490315,139.517468,がつぎ,JR羽越本線
15,新潟県,犀潟,上越市大潟区犀潟,37.210345,138.305154,さいがた,JR信越本線（新潟県），北越急行ほくほく線
15,新潟県,新発田,新発田市諏訪町１丁目,37.94412,139.335189,しばた,JR羽越本線，JR白新線
15,新潟県,水原,阿賀野市下条,37.836712,139.217237,すいばら,JR羽越本線
15,新潟県,馬下,五泉市大字馬下,37.737569,139.260466,まおろし,JR磐越西線
15,新潟県,礼拝,柏崎市西山町礼拝,37.459221,138.66392,らいはい,JR越後線
15,新潟県,親不知,糸魚川市歌,37.006818,137.738104,おやしらず,JR北陸本線
15,新潟県,頸城大野,糸魚川市大字大野,37.006124,137.872447,くびきおおの,JR大糸線
16,富山県,石動,小矢部市石動町,36.672492,136.865859,いするぎ,あいの風とやま鉄道線
16,富山県,岩峅寺,中新川郡立山町岩峅寺,36.608214,137.319922,いわくらじ,富山地方鉄道立山線，富山地方鉄道不二越線，富山地方鉄道上滝線
16,富山県,荻生,黒部市荻生,36.875038,137.459221,おぎゅう,富山地方鉄道本線
16,富山県,開発,富山市月岡町６-５９１,36.636207,137.242854,かいほつ,富山地方鉄道不二越線，富山地方鉄道上滝線
16,富山県,城端,南砺市是安,36.522012,136.901673,じょうはな,JR城端線
16,富山県,楡原,富山市楡原,36.529323,137.22872,にれはら,JR高山本線
16,富山県,越中八尾,富山市八尾町福島,36.591391,137.138379,えっちゅうやつお,JR高山本線
17,石川県,動橋,加賀市動橋町,36.328428,136.383027,いぶりはし,JR北陸本線
17,石川県,蚊爪,金沢市蚊爪町,36.625886,136.64319,かがつめ,北陸鉄道浅野川線
17,石川県,四十万,金沢市四十万４,36.498879,136.615684,しじま,北陸鉄道石川線
17,石川県,羽咋,羽咋市川原町,36.897073,136.783332,はくい,JR七尾線
17,石川県,南羽咋,羽咋市新保町,36.870324,136.774631,みなみはくい,JR七尾線
18,福井県,浅水,福井市浅水町１０４庄境１５,36.006724,136.201737,あそうず,福井鉄道福武線
18,福井県,北府,福井県越前市北府2丁目,35.910114,136.166563,きたご,福井鉄道福武線
18,福井県,小和清水,福井市小和清水町,36.01732,136.351085,こわしょうず,JR越美北線
18,福井県,武生,越前市府中１丁目,35.903254,136.170913,たけふえ,JR北陸本線
18,福井県,轟,吉田郡永平寺町轟１０字３-４,36.08688,136.361071,どめき,えちぜん鉄道勝山永平寺線
18,福井県,発坂,勝山市鹿谷町保田９７字８-２,36.072643,136.465684,ほっさか,えちぜん鉄道勝山永平寺線
18,福井県,青郷,大飯郡高浜町青郷,35.481584,135.4998,あおのごう,JR小浜線
18,福井県,足羽,福井市稲津町,36.020821,136.253607,あすわ,JR越美北線
18,福井県,越前花堂,福井市花堂中１丁目１番,36.038771,136.218073,えちぜんはなんどう,JR北陸本線
18,福井県,王子保,越前市四郎丸町,35.866259,136.165595,おうしお,JR北陸本線
18,福井県,勝原,大野市西勝原,35.967512,136.597151,かどはら,JR越美北線
18,福井県,新疋田,敦賀市疋田,35.594239,136.100558,しんひきだ,JR北陸本線
18,福井県,敦賀,敦賀市鉄輪町１丁目,35.644767,136.076488,つるが,JR北陸本線
18,福井県,計石,福井市計石町,35.997589,136.434767,はかりいし,JR越美北線
19,山梨県,石和温泉,笛吹市石和町松本,35.657603,138.634577,いさわおんせん,JR中央本線
19,山梨県,甲斐常葉,南巨摩郡身延町常葉,35.444779,138.476975,かいときわ,JR身延線
19,山梨県,葭池温泉前,富士吉田市下吉田,35.502084,138.812212,よしいけおんせんまえ,富士急行線
19,山梨県,鰍沢口,西八代郡市川三郷町黒沢,35.541375,138.470916,かじかさわぐち,JR身延線
20,長野県,朝陽,長野市南堀村北１９２-１,36.666326,138.240635,あさひ,長野電鉄長野線
20,長野県,安曇沓掛,大町市大字常盤区須沼,36.447795,137.854784,あずみくつかけ,JR大糸線
20,長野県,渕東,長野県松本市波田4207,36.195325,137.840313,えんどう,松本電鉄上高地線
20,長野県,姨捨,千曲市大字八幡,36.502649,138.093388,おばすて,JR篠ノ井線
20,長野県,鼎,飯田市鼎中平,35.506726,137.828383,かなえ,JR飯田線
20,長野県,神畑,上田市大字神畑字孤池９４-５,36.377841,138.216965,かばたけ,上田電鉄別所線
20,長野県,沢渡,伊那市西春近,35.803681,137.944035,さわんど,JR飯田線
20,長野県,為栗,下伊那郡天龍村平岡,35.311687,137.848503,してぐり,JR飯田線
20,長野県,洗馬,塩尻市大字宗賀,36.087164,137.916842,せば,JR中央本線（東海）
20,長野県,茅野,長野県茅野市ちの3506,35.995062,138.151674,ちの,JR中央本線
20,長野県,南木曽,木曽郡南木曽町大字読書,35.598896,137.608672,なぎそ,JR中央本線（東海）
20,長野県,贄川,塩尻市贄川,36.014008,137.86091,にえかわ,JR中央本線（東海）
20,長野県,牟礼,上水内郡飯綱町豊野,36.753239,138.247121,むれ,しなの鉄道北しなの線
20,長野県,南木曽,木曽郡南木曽町大字読書,35.598896,137.608672,なぎそ,JR中央本線
20,長野県,冠着,東筑摩郡筑北村坂井大野田,36.457215,138.079223,かむりき,JR篠ノ井線
20,長野県,蓮,飯山市大字蓮,36.80888,138.349026,はちす,JR飯山線
20,長野県,一日市場,安曇野市三郷明盛,36.2596,137.904136,ひといちば,JR大糸線
21,岐阜県,揖斐,揖斐郡揖斐川町脛永字山王元４３４,35.470314,136.572536,いび,養老鉄道養老線
21,岐阜県,打保,飛騨市宮川町打保,36.383737,137.181902,うつぼ,JR高山本線
21,岐阜県,苧ヶ瀬,岐阜県各務原市鵜沼各務原町五丁目250,35.403273,136.912266,おがせ,名鉄各務原線
21,岐阜県,各務ケ原,岐阜県各務原市鵜沼各務原町一丁目243,35.403812,136.901106,かがみがはら,JR高山本線
21,岐阜県,古虎渓,多治見市諏訪町神田,35.302955,137.101011,ここけい,JR中央本線（東海）
21,岐阜県,坂祝,加茂郡坂祝町取組,35.426359,136.976868,さかほぎ,JR高山本線
21,岐阜県,二十軒,各務原市鵜沼三ツ池町３丁目,35.400098,136.889307,にじっけん,名鉄各務原線
21,岐阜県,母野,郡上市美並町上田字境目,35.59875,136.942009,はんの,長良川鉄道越美南線
21,岐阜県,古井,美濃加茂市森山町１丁目,35.457295,137.047497,こび,JR高山本線
21,岐阜県,垂井,不破郡垂井町東町,35.369587,136.531246,たるい,JR東海道本線
21,岐阜県,瑞浪,瑞浪市寺河戸町,35.369081,137.252017,みずなみ,JR中央本線
22,静岡県,出馬,浜松市天竜区佐久間町浦川,35.049322,137.744276,いずんま,JR飯田線
22,静岡県,大嵐,浜松市天竜区水窪町奥領家,35.190466,137.818509,おおぞれ,JR飯田線
22,静岡県,閑蔵,静岡市葵区井川,35.191737,138.194189,かんぞう,大井川鐵道井川線
22,静岡県,地名,榛原郡川根本町地名,34.986019,138.087252,じな,大井川鐵道大井川本線
22,静岡県,焼津,焼津市栄町１丁目,34.872261,138.318457,やいづ,JR東海道本線（東海）
22,静岡県,蒲原,静岡市清水区蒲原堰沢,35.114005,138.582752,かんばら,JR東海道本線
22,静岡県,函南,田方郡函南町大竹,35.108773,138.970984,かんなみ,JR東海道本線
22,静岡県,用宗,静岡市駿河区用宗城山町,34.922512,138.36006,もちむね,JR東海道本線
23,愛知県,味鋺,名古屋市北区東味鋺２-１２３,35.222478,136.936113,あじま,名鉄小牧線
23,愛知県,上挙母,豊田市金谷町２-９６,35.071854,137.154453,うわごろも,名鉄三河線
23,愛知県,御器所,名古屋市昭和区御器所通３-７,35.149585,136.934146,ごきそ,名古屋市営地下鉄鶴舞線，名古屋市営地下鉄桜通線
23,愛知県,七宝,愛知県あま市七宝町沖之島返上地82-1,35.195775,136.806413,しっぽう,名鉄津島線
23,愛知県,聚楽園,東海市荒尾町リの割２３５-３,35.042857,136.90304,しゅうらくえん,名鉄常滑線
23,愛知県,新上挙母,豊田市司町１丁目,35.071732,137.151206,しんうわごろも,愛知環状鉄道愛知環状鉄道線
23,愛知県,巽ヶ丘,愛知県知多市巽ヶ丘3丁目134,34.962265,136.915556,たつみがおか,名鉄河和線
23,愛知県,成岩,半田市栄町３-４,34.886209,136.921879,ならわ,名鉄河和線
23,愛知県,瓢箪山,名古屋市守山区長栄１５-１７,35.197222,136.965048,ひょうたんやま,名鉄瀬戸線
23,愛知県,枇杷島,清須市西枇杷島町旭１丁目,35.198681,136.861816,びわじま,JR東海道本線（東海），東海交通事業城北線，東海交通事業城北線
23,愛知県,二ツ杁,清須市西枇杷島町芳野,35.194646,136.859583,ふたついり,名鉄名古屋本線
23,愛知県,神領,春日井市神領町字向拝,35.256234,137.010006,じんりょう,JR中央本線
24,三重県,穴太,大津市穴太２-８-１,35.055675,135.864755,あのう,三岐鉄道北勢線
24,三重県,河曲,鈴鹿市木田町,34.897878,136.568018,かわの,JR関西本線（東海）
24,三重県,沓掛,志摩市磯部町沓掛向江７２,34.394149,136.814427,くつかけ,近鉄志摩線
24,三重県,菰野,三重郡菰野町大字菰野字辰巳野８９２,35.0087,136.517368,こもの,近鉄湯の山線
24,三重県,柘植,伊賀市柘植町小林,34.846993,136.255704,つげ,JR関西本線（西日本），JR草津線
24,三重県,新鹿,熊野市新鹿町,33.927886,136.144215,あたしか,JR紀勢本線
24,三重県,伊勢奥津,津市美杉町奥津,34.512155,136.260031,いせおきつ,JR名松線
24,三重県,相可,多気郡多気町大字相可,34.502725,136.545538,おうか,JR紀勢本線
24,三重県,外城田,多気郡多気町大字土羽,34.497641,136.596997,ときだ,JR参宮線
25,滋賀県,穴太,大津市穴太２-８-１,35.055675,135.864755,あのお,京阪石山坂本線
25,滋賀県,紫香楽宮跡,甲賀市信楽町牧字下山,34.915741,136.087967,しがらきぐうし,信楽高原鐵道信楽線
25,滋賀県,膳所,大津市馬場２丁目,34.999373,135.880539,ぜぜ,JR琵琶湖線
25,滋賀県,膳所本町,大津市膳所２-８-５,34.995335,135.889249,ぜぜほんまち,京阪石山坂本線
25,滋賀県,勅旨,甲賀市信楽町勅旨字鳥居迫,34.893681,136.073102,ちょくし,信楽高原鐵道信楽線
25,滋賀県,和邇,大津市和邇中浜,35.161588,135.922348,わに,JR湖西線
25,滋賀県,安曇川,高島市安曇川町西万木,35.32842,136.019887,あどがわ,JR湖西線
25,滋賀県,貴生川,甲賀市水口町虫生野,34.952236,136.153806,きぶかわ,JR草津線
25,滋賀県,蓬莱,大津市八屋戸,35.182594,135.915443,ほうらい,JR湖西線
26,京都府,安栖里,船井郡京丹波町安栖里,35.266155,135.385266,あせり,JR山陰本線
26,京都府,石原,福知山市字石原,35.300904,135.180241,いさ,JR山陰本線，JR舞鶴線
26,京都府,太秦,京都市右京区太秦垂箕山町,35.017019,135.701269,うずまさ,JR嵯峨野線
26,京都府,太秦広隆寺,京都市右京区太秦組石町１０-４,35.013513,135.708232,うずまさこうりゅうじ,京福電気鉄道嵐山本線
26,京都府,太秦天神川,京都市右京区太秦,35.010816,135.716085,うずまさてんじんがわ,京都市営地下鉄東西線
26,京都府,黄檗,宇治市五ケ庄新開,34.912831,135.803665,おうばく,JR奈良線，京阪宇治線
26,京都府,帷子ノ辻,京都市右京区太秦帷子ケ辻町３０-３,35.015146,135.700257,かたびらのつじ,京福電気鉄道嵐山本線，京福電気鉄道北野線
26,京都府,栗田,宮津市上司,35.543757,135.235291,くんだ,京都丹後鉄道宮舞線
26,京都府,新祝園,相楽郡精華町大字祝園小字長塚１３-１,34.759953,135.792657,しんほうその,近鉄京都線
26,京都府,椥辻,京都市山科区椥辻草海道町,34.972675,135.814658,なぎつじ,京都市営地下鉄東西線
26,京都府,祝園,相楽郡精華町大字祝園,34.76017,135.792107,ほうその,JR片町線
26,京都府,御陵,京都市山科区御陵原西町１７-４,34.996158,135.801637,みささぎ,京阪京津線，京都市営地下鉄東西線
26,京都府,鹿王院,京都市右京区嵯峨北堀町２６-６,35.01704,135.685236,ろくおういん,京福電気鉄道嵐山本線
27,大阪府,安立町,大阪市住吉区墨江３-１１５,34.605706,135.490188,あんりゅうまち,阪堺電気軌道阪堺線
27,大阪府,鳳,堺市西区鳳東町１丁,34.531674,135.458734,おおとり,JR阪和線
27,大阪府,私市,交野市私市山手３-６-３２,34.767671,135.686569,きさいち,京阪交野線
27,大阪府,孝子,泉南郡岬町孝子６０２,34.290619,135.151019,きょうし,南海線
27,大阪府,樟葉,枚方市楠葉花園町１４-１,34.861977,135.675352,くずは,京阪本線
27,大阪府,河堀口,大阪市阿倍野区天王寺町南２-２４-１,34.641166,135.524237,こぼれぐち,近鉄南大阪線
27,大阪府,鴫野,大阪市城東区鴫野西５,34.692769,135.544995,しぎの,JR片町線，大阪市営地下鉄今里筋線
27,大阪府,信太山,和泉市池上町１,34.500183,135.432895,しのだやま,JR阪和線
27,大阪府,十三,大阪市淀川区十三東２-１２-１,34.720226,135.48248,じゅうそう,阪急神戸本線，阪急宝塚本線，阪急京都本線
27,大阪府,吹田,大阪府吹田市朝日町1-1,34.763209,135.523642,すいた,JR京都線，阪急千里線
27,大阪府,住道,大東市住道２,34.706238,135.621496,すみのどう,JR片町線
27,大阪府,栂・美木多,堺市南区桃山台二丁１-１,34.485087,135.490286,とが・みきた,泉北高速鉄道線
27,大阪府,中百舌鳥,堺市北区中百舌鳥町２丁１９６,34.556232,135.504454,なかもず,南海高野線，泉北高速鉄道線
